product_name,price_per_unit,date,vendor_id
Cloud Compute Credit,406.72,2025-08-04,V001321
Enterprise Laptop,1252.43,2025-06-13,V001322
Enterprise Laptop,1085.48,2024-10-15,V001322
Enterprise Laptop,1412.0,2024-05-03,V001322
Enterprise Laptop,1013.81,2025-10-10,V001322
Corporate Smartphone,1062.08,2024-08-06,V001322
Corporate Smartphone,1040.33,2025-03-17,V001322
Corporate Smartphone,714.33,2025-05-02,V001322
Corporate Smartphone,736.5,2025-06-21,V001322
Rack Server,8701.12,2024-11-26,V001322
Rack Server,9146.79,2024-09-10,V001322
Rack Server,5656.59,2026-03-26,V001322
Cloud Compute Credit,226.92,2025-12-24,V001322
Cloud Compute Credit,242.03,2025-08-03,V001322
Cloud Compute Credit,224.31,2025-08-25,V001322
Enterprise Laptop,1176.32,2025-03-14,V001323
Enterprise Laptop,1168.64,2024-10-02,V001323
Corporate Smartphone,937.12,2025-05-29,V001323
Corporate Smartphone,736.64,2025-03-09,V001323
Corporate Smartphone,537.96,2024-10-04,V001323
Corporate Smartphone,832.48,2024-07-16,V001323
Rack Server,8974.64,2025-05-29,V001323
Rack Server,7114.12,2024-12-06,V001323
Cloud Compute Credit,229.71,2025-07-29,V001323
Cloud Compute Credit,220.24,2024-09-17,V001323
Enterprise Laptop,1001.17,2025-10-12,V001324
Enterprise Laptop,1014.93,2026-03-07,V001324
Corporate Smartphone,864.96,2025-06-20,V001324
Corporate Smartphone,868.78,2024-05-25,V001324
Corporate Smartphone,902.29,2026-03-04,V001324
Rack Server,8715.24,2024-11-24,V001324
Rack Server,5538.15,2026-01-04,V001324
Cloud Compute Credit,93.84,2024-07-08,V001324
Cloud Compute Credit,427.58,2026-01-25,V001324
Cloud Compute Credit,88.08,2024-08-09,V001324
Enterprise Laptop,1372.37,2026-01-13,V001325
Enterprise Laptop,1263.86,2025-09-21,V001325
Enterprise Laptop,1441.27,2026-04-28,V001325
Corporate Smartphone,632.38,2026-01-25,V001325
Corporate Smartphone,772.1,2025-11-27,V001325
Corporate Smartphone,847.3,2025-05-18,V001325
Corporate Smartphone,1011.03,2026-01-29,V001325
Rack Server,9414.95,2024-10-13,V001325
Rack Server,8510.81,2026-01-29,V001325
Cloud Compute Credit,328.07,2025-03-17,V001325
Cloud Compute Credit,320.75,2026-04-15,V001325
Cloud Compute Credit,458.99,2025-02-09,V001325
Enterprise Laptop,899.3,2026-01-14,V001326
Enterprise Laptop,871.17,2025-05-05,V001326
Enterprise Laptop,1217.62,2025-05-30,V001326
Enterprise Laptop,981.61,2025-08-23,V001326
Corporate Smartphone,664.1,2025-04-25,V001326
Corporate Smartphone,620.77,2025-02-28,V001326
Corporate Smartphone,650.83,2025-05-15,V001326
Rack Server,6201.8,2026-03-02,V001326
Rack Server,7379.88,2024-10-14,V001326
Rack Server,8724.59,2025-01-06,V001326
Cloud Compute Credit,265.73,2025-10-17,V001326
Cloud Compute Credit,336.69,2025-06-15,V001326
Cloud Compute Credit,114.62,2025-07-03,V001326
Enterprise Laptop,1209.48,2024-11-26,V001327
Enterprise Laptop,1467.92,2026-04-10,V001327
Enterprise Laptop,1259.2,2025-08-14,V001327
Enterprise Laptop,1060.18,2026-04-30,V001327
Corporate Smartphone,1096.1,2026-02-23,V001327
Corporate Smartphone,1128.48,2025-11-01,V001327
Corporate Smartphone,1234.19,2024-11-14,V001327
Corporate Smartphone,1172.51,2025-09-11,V001327
Rack Server,8519.31,2025-03-21,V001327
Rack Server,10903.71,2025-08-10,V001327
Rack Server,7073.73,2025-12-17,V001327
Cloud Compute Credit,485.54,2024-12-28,V001327
Cloud Compute Credit,396.28,2026-02-26,V001327
Cloud Compute Credit,331.02,2024-09-12,V001327
Cloud Compute Credit,206.2,2026-03-21,V001327
Enterprise Laptop,1369.41,2025-06-04,V001328
Enterprise Laptop,1649.21,2024-05-12,V001328
Corporate Smartphone,793.05,2025-06-21,V001328
Corporate Smartphone,904.99,2025-04-06,V001328
Corporate Smartphone,891.21,2025-03-04,V001328
Corporate Smartphone,931.69,2026-01-15,V001328
Rack Server,7249.65,2025-04-05,V001328
Rack Server,7648.01,2025-11-28,V001328
Rack Server,9879.33,2024-05-03,V001328
Rack Server,9804.9,2024-12-22,V001328
Cloud Compute Credit,393.17,2026-01-31,V001328
Cloud Compute Credit,178.03,2024-05-30,V001328
Enterprise Laptop,1249.39,2025-02-07,V001329
Enterprise Laptop,1275.34,2024-12-24,V001329
Corporate Smartphone,921.85,2025-03-15,V001329
Corporate Smartphone,826.6,2024-05-31,V001329
Corporate Smartphone,1178.95,2024-12-15,V001329
Corporate Smartphone,1039.63,2025-04-07,V001329
Rack Server,9894.09,2025-02-08,V001329
Rack Server,7064.33,2025-04-16,V001329
Cloud Compute Credit,540.62,2025-05-30,V001329
Cloud Compute Credit,373.3,2025-06-18,V001329
Cloud Compute Credit,229.44,2024-08-03,V001329
Cloud Compute Credit,378.22,2024-05-06,V001329
Enterprise Laptop,1376.28,2026-01-06,V001330
Enterprise Laptop,1279.26,2024-07-06,V001330
Enterprise Laptop,1457.98,2025-01-03,V001330
Enterprise Laptop,1329.54,2024-11-23,V001330
Corporate Smartphone,1094.25,2024-07-22,V001330
Corporate Smartphone,1228.13,2024-07-21,V001330
Corporate Smartphone,1061.43,2026-04-25,V001330
Corporate Smartphone,758.38,2024-09-10,V001330
Rack Server,8012.77,2024-11-27,V001330
Rack Server,7472.0,2025-05-09,V001330
Cloud Compute Credit,319.26,2025-05-01,V001330
Cloud Compute Credit,354.18,2024-09-24,V001330
Cloud Compute Credit,447.87,2024-09-04,V001330
Cloud Compute Credit,258.32,2026-04-15,V001330
Enterprise Laptop,1160.26,2025-09-12,V001331
Enterprise Laptop,1537.61,2024-09-22,V001331
Enterprise Laptop,1135.03,2026-01-13,V001331
Enterprise Laptop,1397.28,2026-04-01,V001331
Corporate Smartphone,752.36,2024-06-18,V001331
Corporate Smartphone,782.67,2024-08-01,V001331
Corporate Smartphone,626.29,2025-03-10,V001331
Corporate Smartphone,1001.51,2025-07-22,V001331
Rack Server,7583.21,2025-05-13,V001331
Rack Server,8761.53,2026-03-14,V001331
Cloud Compute Credit,501.47,2025-11-24,V001331
Cloud Compute Credit,572.35,2025-11-12,V001331
Cloud Compute Credit,351.92,2024-11-02,V001331
Enterprise Laptop,1212.97,2025-05-06,V001332
Enterprise Laptop,1095.23,2025-09-21,V001332
Enterprise Laptop,976.93,2024-11-20,V001332
Enterprise Laptop,986.36,2025-02-06,V001332
Corporate Smartphone,927.32,2024-07-21,V001332
Corporate Smartphone,928.95,2024-09-25,V001332
Rack Server,7522.33,2026-04-23,V001332
Rack Server,5726.46,2026-04-03,V001332
Rack Server,6462.08,2025-05-15,V001332
Cloud Compute Credit,122.16,2025-07-08,V001332
Cloud Compute Credit,204.65,2025-11-14,V001332
Cloud Compute Credit,411.42,2024-09-15,V001332
Enterprise Laptop,1202.51,2025-10-06,V001333
Enterprise Laptop,1223.07,2024-07-17,V001333
Enterprise Laptop,1481.2,2024-11-25,V001333
Corporate Smartphone,910.81,2024-05-08,V001333
Corporate Smartphone,732.43,2024-10-22,V001333
Corporate Smartphone,803.81,2024-06-26,V001333
Corporate Smartphone,1143.41,2024-12-24,V001333
Rack Server,8935.37,2024-05-26,V001333
Rack Server,8117.94,2026-01-20,V001333
Cloud Compute Credit,573.85,2026-01-04,V001333
Cloud Compute Credit,312.43,2024-10-10,V001333
Cloud Compute Credit,441.1,2025-02-04,V001333
Enterprise Laptop,1078.03,2025-10-26,V001334
Enterprise Laptop,1284.95,2025-10-02,V001334
Enterprise Laptop,1084.08,2025-07-05,V001334
Enterprise Laptop,1087.04,2024-06-15,V001334
Corporate Smartphone,625.87,2024-11-05,V001334
Corporate Smartphone,655.05,2025-03-31,V001334
Corporate Smartphone,616.01,2025-10-28,V001334
Corporate Smartphone,855.34,2024-10-19,V001334
Rack Server,7560.27,2025-10-07,V001334
Rack Server,8024.26,2026-01-27,V001334
Rack Server,7981.61,2024-11-23,V001334
Rack Server,10450.14,2024-08-12,V001334
Cloud Compute Credit,409.55,2025-01-07,V001334
Cloud Compute Credit,292.22,2025-02-14,V001334
Cloud Compute Credit,146.84,2024-10-02,V001334
Cloud Compute Credit,340.06,2024-08-14,V001334
Enterprise Laptop,1439.6,2024-12-03,V001335
Enterprise Laptop,1268.86,2025-11-10,V001335
Enterprise Laptop,1445.45,2024-08-25,V001335
Corporate Smartphone,1081.7,2025-01-18,V001335
Corporate Smartphone,805.77,2024-09-28,V001335
Corporate Smartphone,688.52,2024-11-08,V001335
Corporate Smartphone,725.17,2025-10-23,V001335
Rack Server,8311.15,2026-04-09,V001335
Rack Server,8500.42,2024-09-17,V001335
Rack Server,8142.26,2025-01-11,V001335
Rack Server,8803.06,2026-03-07,V001335
Cloud Compute Credit,389.51,2025-05-13,V001335
Cloud Compute Credit,259.58,2025-10-23,V001335
Enterprise Laptop,1300.98,2025-09-24,V001336
Enterprise Laptop,1187.44,2025-03-04,V001336
Corporate Smartphone,1283.28,2024-12-05,V001336
Corporate Smartphone,1083.21,2025-02-17,V001336
Rack Server,10159.26,2024-07-19,V001336
Rack Server,8645.53,2024-09-14,V001336
Rack Server,7610.2,2026-01-09,V001336
Cloud Compute Credit,283.54,2026-02-23,V001336
Cloud Compute Credit,319.02,2024-10-13,V001336
Cloud Compute Credit,310.29,2024-08-29,V001336
Cloud Compute Credit,195.22,2025-03-27,V001336
Enterprise Laptop,1391.25,2025-03-04,V001337
Enterprise Laptop,1109.69,2024-12-24,V001337
Enterprise Laptop,1596.92,2024-07-15,V001337
Corporate Smartphone,892.28,2026-01-10,V001337
Corporate Smartphone,767.36,2024-06-06,V001337
Corporate Smartphone,863.03,2026-01-10,V001337
Corporate Smartphone,842.48,2024-12-26,V001337
Rack Server,8390.82,2024-12-02,V001337
Rack Server,8477.29,2025-12-07,V001337
Rack Server,8214.53,2025-10-21,V001337
Rack Server,8656.69,2025-08-27,V001337
Cloud Compute Credit,183.08,2024-08-01,V001337
Cloud Compute Credit,229.34,2025-01-24,V001337
Cloud Compute Credit,366.41,2026-03-24,V001337
Cloud Compute Credit,306.72,2024-08-22,V001337
Enterprise Laptop,1327.24,2024-12-23,V001338
Enterprise Laptop,1722.5,2024-10-05,V001338
Corporate Smartphone,789.52,2025-01-29,V001338
Corporate Smartphone,1199.88,2025-11-25,V001338
Rack Server,11958.95,2024-10-27,V001338
Rack Server,9924.89,2025-08-19,V001338
Cloud Compute Credit,213.08,2024-12-31,V001338
Cloud Compute Credit,294.45,2026-01-28,V001338
Enterprise Laptop,1255.72,2025-08-02,V001339
Enterprise Laptop,1348.32,2024-09-05,V001339
Enterprise Laptop,1108.34,2024-12-03,V001339
Corporate Smartphone,656.16,2024-06-29,V001339
Corporate Smartphone,669.05,2025-11-08,V001339
Corporate Smartphone,935.59,2025-09-04,V001339
Corporate Smartphone,754.15,2025-01-02,V001339
Rack Server,7604.06,2024-11-13,V001339
Rack Server,6355.01,2026-01-03,V001339
Rack Server,7255.92,2025-06-26,V001339
Rack Server,8323.16,2024-11-23,V001339
Cloud Compute Credit,321.55,2025-07-06,V001339
Cloud Compute Credit,240.17,2025-03-23,V001339
Enterprise Laptop,1178.32,2025-04-29,V001340
Enterprise Laptop,1054.88,2025-09-05,V001340
Enterprise Laptop,1057.27,2025-11-26,V001340
Enterprise Laptop,1058.7,2026-03-29,V001340
Corporate Smartphone,929.39,2025-12-09,V001340
Corporate Smartphone,1201.9,2025-06-04,V001340
Rack Server,9229.22,2025-11-23,V001340
Rack Server,12021.74,2024-08-25,V001340
Cloud Compute Credit,445.57,2024-07-21,V001340
Cloud Compute Credit,372.88,2026-02-12,V001340
Cloud Compute Credit,190.04,2025-06-14,V001340
Cloud Compute Credit,124.44,2025-05-22,V001340
Enterprise Laptop,1209.93,2024-07-04,V001341
Enterprise Laptop,1541.99,2024-10-25,V001341
Enterprise Laptop,1331.62,2024-05-08,V001341
Enterprise Laptop,1451.04,2024-05-11,V001341
Corporate Smartphone,734.45,2025-12-28,V001341
Corporate Smartphone,735.81,2024-11-22,V001341
Corporate Smartphone,1204.94,2025-05-14,V001341
Corporate Smartphone,911.24,2026-04-09,V001341
Rack Server,8745.88,2024-05-19,V001341
Rack Server,8894.89,2025-10-10,V001341
Rack Server,8272.76,2026-02-26,V001341
Cloud Compute Credit,280.01,2024-12-17,V001341
Cloud Compute Credit,548.8,2026-01-15,V001341
Cloud Compute Credit,536.3,2025-04-24,V001341
Enterprise Laptop,1163.02,2026-01-12,V001342
Enterprise Laptop,1601.58,2024-12-09,V001342
Corporate Smartphone,963.96,2025-01-20,V001342
Corporate Smartphone,1222.33,2024-11-28,V001342
Corporate Smartphone,1084.99,2025-03-10,V001342
Rack Server,7882.64,2025-11-18,V001342
Rack Server,9961.0,2025-04-15,V001342
Rack Server,11378.12,2025-02-20,V001342
Rack Server,8241.81,2025-02-19,V001342
Cloud Compute Credit,237.84,2024-09-18,V001342
Cloud Compute Credit,423.27,2026-01-07,V001342
Cloud Compute Credit,595.67,2025-03-07,V001342
Enterprise Laptop,1137.77,2024-05-22,V001343
Enterprise Laptop,1097.55,2025-08-18,V001343
Enterprise Laptop,1291.52,2025-04-18,V001343
Enterprise Laptop,1217.39,2024-05-21,V001343
Corporate Smartphone,806.02,2025-11-07,V001343
Corporate Smartphone,721.15,2025-04-17,V001343
Rack Server,7146.5,2026-01-03,V001343
Rack Server,7547.68,2024-11-29,V001343
Rack Server,8220.98,2025-05-30,V001343
Rack Server,8353.1,2025-07-23,V001343
Cloud Compute Credit,407.9,2026-02-20,V001343
Cloud Compute Credit,305.44,2026-02-08,V001343
Enterprise Laptop,941.72,2025-08-22,V001344
Enterprise Laptop,940.4,2024-12-10,V001344
Enterprise Laptop,1201.93,2025-10-09,V001344
Corporate Smartphone,627.21,2024-12-16,V001344
Corporate Smartphone,661.65,2025-09-28,V001344
Rack Server,7425.64,2024-06-03,V001344
Rack Server,8749.89,2025-07-27,V001344
Cloud Compute Credit,216.73,2025-06-10,V001344
Cloud Compute Credit,217.55,2024-09-19,V001344
Enterprise Laptop,932.79,2026-04-30,V001345
Enterprise Laptop,953.4,2025-04-15,V001345
Enterprise Laptop,1115.51,2025-08-06,V001345
Corporate Smartphone,1022.47,2024-12-19,V001345
Corporate Smartphone,795.35,2024-05-01,V001345
Corporate Smartphone,1030.47,2024-06-24,V001345
Rack Server,7465.74,2025-06-22,V001345
Rack Server,8948.68,2025-04-03,V001345
Rack Server,9300.82,2025-02-01,V001345
Rack Server,7445.51,2025-04-06,V001345
Cloud Compute Credit,468.63,2025-05-05,V001345
Cloud Compute Credit,110.11,2024-11-14,V001345
Enterprise Laptop,1196.29,2025-10-24,V001346
Enterprise Laptop,1032.68,2025-10-08,V001346
Enterprise Laptop,1161.33,2025-07-10,V001346
Corporate Smartphone,896.41,2025-11-25,V001346
Corporate Smartphone,889.54,2024-08-18,V001346
Rack Server,7404.63,2024-10-07,V001346
Rack Server,9483.16,2024-06-24,V001346
Cloud Compute Credit,192.06,2025-06-26,V001346
Cloud Compute Credit,311.86,2025-01-19,V001346
Cloud Compute Credit,247.53,2024-12-19,V001346
Enterprise Laptop,1183.97,2025-11-09,V001347
Enterprise Laptop,1368.85,2026-03-12,V001347
Corporate Smartphone,793.77,2025-06-08,V001347
Corporate Smartphone,706.36,2025-01-11,V001347
Corporate Smartphone,912.47,2024-07-27,V001347
Corporate Smartphone,1233.19,2025-03-07,V001347
Rack Server,9407.6,2025-01-13,V001347
Rack Server,10079.78,2025-09-26,V001347
Rack Server,11260.59,2024-09-06,V001347
Cloud Compute Credit,315.54,2024-05-17,V001347
Cloud Compute Credit,489.72,2025-04-07,V001347
Cloud Compute Credit,428.59,2026-01-18,V001347
Enterprise Laptop,1131.14,2024-10-24,V001348
Enterprise Laptop,1275.52,2025-04-22,V001348
Enterprise Laptop,1322.48,2024-06-04,V001348
Corporate Smartphone,1000.82,2024-05-10,V001348
Corporate Smartphone,570.95,2025-10-17,V001348
Corporate Smartphone,858.04,2025-11-27,V001348
Corporate Smartphone,597.65,2024-12-06,V001348
Rack Server,8023.77,2025-05-16,V001348
Rack Server,7936.28,2024-11-23,V001348
Cloud Compute Credit,273.07,2025-01-01,V001348
Cloud Compute Credit,447.09,2025-09-22,V001348
Cloud Compute Credit,372.98,2024-07-22,V001348
Enterprise Laptop,1224.48,2025-12-02,V001349
Enterprise Laptop,1203.52,2026-01-20,V001349
Enterprise Laptop,1126.01,2025-12-23,V001349
Corporate Smartphone,1151.91,2025-10-14,V001349
Corporate Smartphone,936.0,2025-04-13,V001349
Corporate Smartphone,1258.16,2025-03-27,V001349
Corporate Smartphone,1016.04,2026-02-20,V001349
Rack Server,12585.03,2024-09-14,V001349
Rack Server,11442.3,2025-04-26,V001349
Rack Server,9184.66,2025-02-06,V001349
Rack Server,7142.5,2025-10-13,V001349
Cloud Compute Credit,555.03,2025-11-19,V001349
Cloud Compute Credit,191.3,2024-08-22,V001349
Enterprise Laptop,1328.19,2026-02-23,V001350
Enterprise Laptop,1542.17,2024-05-22,V001350
Enterprise Laptop,1551.69,2024-05-30,V001350
Enterprise Laptop,1039.79,2026-03-10,V001350
Corporate Smartphone,930.71,2024-06-18,V001350
Corporate Smartphone,849.46,2025-08-31,V001350
Corporate Smartphone,712.89,2024-10-28,V001350
Rack Server,7234.07,2025-01-21,V001350
Rack Server,9152.41,2025-01-14,V001350
Cloud Compute Credit,535.98,2026-04-06,V001350
Cloud Compute Credit,216.98,2024-06-04,V001350
Cloud Compute Credit,154.38,2024-07-01,V001350
Cloud Compute Credit,150.35,2024-08-24,V001350
Enterprise Laptop,981.55,2025-02-03,V001351
Enterprise Laptop,1386.76,2024-06-04,V001351
Corporate Smartphone,962.01,2024-05-02,V001351
Corporate Smartphone,630.76,2025-01-27,V001351
Corporate Smartphone,871.2,2025-07-09,V001351
Corporate Smartphone,943.93,2025-12-25,V001351
Rack Server,6935.71,2024-11-30,V001351
Rack Server,7450.9,2025-01-03,V001351
Cloud Compute Credit,393.32,2025-11-27,V001351
Cloud Compute Credit,126.07,2025-05-09,V001351
Enterprise Laptop,1141.62,2025-06-19,V001352
Enterprise Laptop,825.1,2026-04-19,V001352
Enterprise Laptop,1144.39,2025-06-25,V001352
Corporate Smartphone,597.76,2025-12-08,V001352
Corporate Smartphone,979.83,2024-09-29,V001352
Corporate Smartphone,911.27,2024-06-07,V001352
Corporate Smartphone,672.21,2024-08-13,V001352
Rack Server,5756.44,2025-10-26,V001352
Rack Server,6177.31,2025-10-08,V001352
Rack Server,9452.27,2024-09-09,V001352
Cloud Compute Credit,452.76,2025-10-04,V001352
Cloud Compute Credit,237.96,2024-05-16,V001352
Cloud Compute Credit,113.29,2025-12-29,V001352
Cloud Compute Credit,99.94,2025-06-13,V001352
Enterprise Laptop,914.77,2025-12-15,V001353
Enterprise Laptop,1180.57,2024-09-06,V001353
Corporate Smartphone,951.11,2025-12-07,V001353
Corporate Smartphone,663.22,2024-07-11,V001353
Corporate Smartphone,871.96,2024-07-26,V001353
Corporate Smartphone,933.08,2025-08-05,V001353
Rack Server,7150.74,2026-02-20,V001353
Rack Server,10274.01,2024-05-06,V001353
Cloud Compute Credit,311.45,2024-07-23,V001353
Cloud Compute Credit,164.95,2026-02-25,V001353
Enterprise Laptop,960.15,2025-01-28,V001354
Enterprise Laptop,1083.78,2026-03-11,V001354
Enterprise Laptop,1066.35,2024-07-21,V001354
Enterprise Laptop,1281.08,2025-07-03,V001354
Corporate Smartphone,751.15,2025-04-11,V001354
Corporate Smartphone,837.69,2026-02-02,V001354
Corporate Smartphone,809.3,2026-04-13,V001354
Corporate Smartphone,594.99,2025-02-20,V001354
Rack Server,7197.77,2025-10-14,V001354
Rack Server,7960.91,2025-12-26,V001354
Rack Server,6766.31,2025-02-19,V001354
Cloud Compute Credit,441.68,2024-06-02,V001354
Cloud Compute Credit,132.58,2024-06-01,V001354
Cloud Compute Credit,367.98,2025-03-01,V001354
Cloud Compute Credit,183.92,2024-08-16,V001354
Enterprise Laptop,1203.06,2025-04-23,V001355
Enterprise Laptop,1183.3,2024-08-07,V001355
Enterprise Laptop,1011.13,2025-04-27,V001355
Corporate Smartphone,1009.17,2024-05-21,V001355
Corporate Smartphone,814.08,2025-12-16,V001355
Rack Server,8144.25,2025-03-10,V001355
Rack Server,6471.24,2025-01-31,V001355
Rack Server,7774.95,2026-01-06,V001355
Rack Server,10289.06,2024-05-06,V001355
Cloud Compute Credit,333.0,2026-02-23,V001355
Cloud Compute Credit,330.29,2024-12-27,V001355
Cloud Compute Credit,356.07,2025-11-09,V001355
Enterprise Laptop,1562.87,2024-07-26,V001356
Enterprise Laptop,1379.54,2026-01-23,V001356
Enterprise Laptop,1306.13,2024-09-26,V001356
Enterprise Laptop,1163.57,2025-11-28,V001356
Corporate Smartphone,653.89,2024-07-21,V001356
Corporate Smartphone,1196.97,2024-10-29,V001356
Corporate Smartphone,798.13,2025-08-21,V001356
Rack Server,8712.62,2025-11-07,V001356
Rack Server,12338.5,2024-05-14,V001356
Rack Server,12478.35,2024-07-12,V001356
Cloud Compute Credit,432.65,2026-04-22,V001356
Cloud Compute Credit,522.74,2025-12-23,V001356
Cloud Compute Credit,498.19,2025-05-31,V001356
Enterprise Laptop,1160.72,2025-04-20,V001357
Enterprise Laptop,1300.74,2024-10-10,V001357
Corporate Smartphone,1160.63,2024-07-18,V001357
Corporate Smartphone,697.08,2024-05-08,V001357
Corporate Smartphone,1053.06,2025-10-25,V001357
Corporate Smartphone,1027.59,2026-03-13,V001357
Rack Server,13013.11,2024-05-22,V001357
Rack Server,8411.66,2025-06-07,V001357
Cloud Compute Credit,314.39,2026-03-09,V001357
Cloud Compute Credit,141.84,2025-03-26,V001357
Enterprise Laptop,1150.24,2026-04-24,V001358
Enterprise Laptop,1067.64,2024-10-11,V001358
Enterprise Laptop,1099.01,2025-01-07,V001358
Enterprise Laptop,1114.0,2025-02-26,V001358
Corporate Smartphone,956.03,2024-06-30,V001358
Corporate Smartphone,930.27,2025-02-26,V001358
